name,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Bloodshield,Divine,7,70,86,0,0,E,0,0,D,100,30,70,50
Bloodshield,Divine,8,73,89,0,0,E,0,0,D,100,30,70,50
Bloodshield,Divine,9,76,93,0,0,E,0,0,D,100,30,70,50
Bloodshield,Divine,10,84,102,0,0,E,0,0,D,100,30,70,50
Bloodshield,Fire,0,62,0,62,0,0,0,0,0,100,30,70,50
Bloodshield,Fire,1,64,0,64,0,0,0,0,0,100,30,71.4,50
Bloodshield,Fire,2,66,0,66,0,0,0,0,0,100,30,72.8,50
Bloodshield,Fire,3,69,0,69,0,0,0,0,0,100,30,74.2,50
Bloodshield,Fire,4,71,0,71,0,0,0,0,0,100,30,75.6,50
Bloodshield,Fire,5,74,0,74,0,0,0,0,0,100,30,77,50
Bloodshield,Fire,6,78,0,78,0,0,0,0,0,100,30,78.4,50
Bloodshield,Fire,7,83,0,83,0,0,0,0,0,100,30,79.8,50
Bloodshield,Fire,8,87,0,87,0,0,0,0,0,100,30,81.2,50
Bloodshield,Fire,9,91,0,91,0,0,0,0,0,100,30,82.6,50
Bloodshield,Fire,10,96,0,96,0,0,0,0,0,100,30,84,50
Bloodshield,Lightning,0,74,0,0,74,0,0,0,0,100,30,70,56
Bloodshield,Lightning,1,79,0,0,79,0,0,0,0,100,30,70,57
Bloodshield,Lightning,2,84,0,0,84,0,0,0,0,100,30,70,57.5
Bloodshield,Lightning,3,89,0,0,89,0,0,0,0,100,30,70,58
Bloodshield,Lightning,4,94,0,0,94,0,0,0,0,100,30,70,59
Bloodshield,Lightning,5,99,0,0,99,0,0,0,0,100,30,70,60
Caduceus Kite Shield,Standard,0,64,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,1,67,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,2,70,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,3,73,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,4,76,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,5,80,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,6,83,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,7,87,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,8,91,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,9,95,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,10,99,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,11,103,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,12,108,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,13,112,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,14,117,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Standard,15,128,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,0,99,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,1,103,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,2,108,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,3,112,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,4,117,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Crystal,5,128,0,0,0,D,0,0,0,100,30,70,50
Caduceus Kite Shield,Magic,0,60,65,0,0,E,0,D,0,100,30,70,50
Caduceus Kite Shield,Magic,1,62,68,0,0,E,0,D,0,100,30.6,70,50
Caduceus Kite Shield,Magic,2,65,71,0,0,E,0,D,0,100,31.2,70,50
Caduceus Kite Shield,Magic,3,68,74,0,0,E,0,D,0,100,31.8,70,50
Caduceus Kite Shield,Magic,4,71,77,0,0,E,0,D,0,100,32.4,70,50
Caduceus Kite Shield,Magic,5,74,80,0,0,E,0,D,0,100,33,70,50
Caduceus Kite Shield,Magic,6,77,84,0,0,E,0,D,0,100,33.6,70,50
Caduceus Kite Shield,Magic,7,81,87,0,0,E,0,D,0,100,34.2,70,50
Caduceus Kite Shield,Magic,8,84,91,0,0,E,0,D,0,100,34.8,70,50
Caduceus Kite Shield,Magic,9,87,95,0,0,E,0,D,0,100,35.4,70,50
Caduceus Kite Shield,Magic,10,96,104,0,0,E,0,D,0,100,36,70,50
Caduceus Kite Shield,Divine,0,53,66,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,1,56,69,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,2,58,72,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,3,61,75,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,4,64,78,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,5,66,82,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,6,69,85,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,7,72,89,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,8,75,93,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,9,78,96,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Divine,10,86,106,0,0,E,0,0,D,100,30,70,50
Caduceus Kite Shield,Fire,0,64,0,64,0,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Fire,1,66,0,66,0,0,0,0,0,100,30,71.4,50
Caduceus Kite Shield,Fire,2,69,0,69,0,0,0,0,0,100,30,72.8,50
Caduceus Kite Shield,Fire,3,71,0,71,0,0,0,0,0,100,30,74.2,50
Caduceus Kite Shield,Fire,4,74,0,74,0,0,0,0,0,100,30,75.6,50
Caduceus Kite Shield,Fire,5,76,0,76,0,0,0,0,0,100,30,77,50
Caduceus Kite Shield,Fire,6,81,0,81,0,0,0,0,0,100,30,78.4,50
Caduceus Kite Shield,Fire,7,85,0,85,0,0,0,0,0,100,30,79.8,50
Caduceus Kite Shield,Fire,8,90,0,90,0,0,0,0,0,100,30,81.2,50
Caduceus Kite Shield,Fire,9,94,0,94,0,0,0,0,0,100,30,82.6,50
Caduceus Kite Shield,Fire,10,99,0,99,0,0,0,0,0,100,30,84,50
Caduceus Kite Shield,Lightning,0,76,0,0,76,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Lightning,1,81,0,0,81,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Lightning,2,87,0,0,87,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Lightning,3,92,0,0,92,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Lightning,4,97,0,0,97,0,0,0,0,100,30,70,50
Caduceus Kite Shield,Lightning,5,102,0,0,102,0,0,0,0,100,30,70,50
East-West Shield,Standard,0,52,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,1,54,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,2,57,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,3,59,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,4,62,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,5,65,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,6,68,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,7,71,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,8,74,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,9,77,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,10,80,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,11,84,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,12,87,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,13,91,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,14,95,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Standard,15,104,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,0,80,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,1,84,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,2,87,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,3,91,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,4,95,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Crystal,5,104,0,0,0,D,0,0,0,88,40,30,65
East-West Shield,Magic,0,48,52,0,0,E,0,D,0,88,40,30,65
East-West Shield,Magic,1,51,55,0,0,E,0,D,0,88,41.2,30,65
East-West Shield,Magic,2,53,57,0,0,E,0,D,0,88,42.4,30,65
East-West Shield,Magic,3,55,60,0,0,E,0,D,0,88,43.6,30,65
East-West Shield,Magic,4,58,62,0,0,E,0,D,0,88,44.8,30,65
East-West Shield,Magic,5,60,65,0,0,E,0,D,0,88,46,30,65
East-West Shield,Magic,6,63,68,0,0,E,0,D,0,88,47.2,30,65
East-West Shield,Magic,7,65,70,0,0,E,0,D,0,88,48.4,30,65
East-West Shield,Magic,8,68,73,0,0,E,0,D,0,88,49.6,30,65
East-West Shield,Magic,9,71,76,0,0,E,0,D,0,88,50.8,30,65
East-West Shield,Magic,10,78,87,0,0,E,0,D,0,88,52,30,65
East-West Shield,Divine,0,43,53,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,1,45,56,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,2,47,58,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,3,50,61,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,4,52,64,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,5,54,66,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,6,56,69,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,7,59,72,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,8,61,75,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,9,64,78,0,0,E,0,0,D,88,40,30,65
East-West Shield,Divine,10,70,86,0,0,E,0,0,D,88,40,30,65
East-West Shield,Fire,0,52,0,52,0,0,0,0,0,88,40,30,65
East-West Shield,Fire,1,54,0,54,0,0,0,0,0,88,40,30.9,65
East-West Shield,Fire,2,56,0,56,0,0,0,0,0,88,40,31.8,65
East-West Shield,Fire,3,58,0,58,0,0,0,0,0,88,40,32.7,65
East-West Shield,Fire,4,60,0,60,0,0,0,0,0,88,40,33.6,65
East-West Shield,Fire,5,62,0,62,0,0,0,0,0,88,40,34.5,65
East-West Shield,Fire,6,66,0,66,0,0,0,0,0,88,40,35.4,65
East-West Shield,Fire,7,69,0,69,0,0,0,0,0,88,40,36.3,65
East-West Shield,Fire,8,73,0,73,0,0,0,0,0,88,40,37.2,65
East-West Shield,Fire,9,76,0,76,0,0,0,0,0,88,40,38.1,65
East-West Shield,Fire,10,80,0,80,0,0,0,0,0,88,40,39,65
East-West Shield,Lightning,0,62,0,0,62,0,0,0,0,88,40,30,72.8
East-West Shield,Lightning,1,66,0,0,66,0,0,0,0,88,40,30,74.1
East-West Shield,Lightning,2,70,0,0,70,0,0,0,0,88,40,30,74.7
East-West Shield,Lightning,3,74,0,0,74,0,0,0,0,88,40,30,75.4
East-West Shield,Lightning,4,79,0,0,79,0,0,0,0,88,40,30,76.7
East-West Shield,Lightning,5,83,0,0,83,0,0,0,0,88,40,30,78
Gargoyle's Shield,Standard,0,62,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,1,65,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,2,68,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,3,71,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,4,74,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,5,77,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,6,81,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,7,84,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,8,88,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,9,92,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,10,96,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,11,100,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,12,104,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,13,109,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,14,113,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Standard,15,124,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,0,96,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,1,100,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,2,104,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,3,109,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,4,113,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Crystal,5,124,0,0,0,D,0,0,0,85,40,75,70
Gargoyle's Shield,Magic,0,58,62,0,0,E,0,D,0,85,40,75,70
Gargoyle's Shield,Magic,1,61,65,0,0,E,0,D,0,85,40.8,75,70
Gargoyle's Shield,Magic,2,64,68,0,0,E,0,D,0,85,41.6,75,70
Gargoyle's Shield,Magic,3,67,71,0,0,E,0,D,0,85,42.4,75,70
Gargoyle's Shield,Magic,4,70,74,0,0,E,0,D,0,85,43.2,75,70
Gargoyle's Shield,Magic,5,72,77,0,0,E,0,D,0,85,44,75,70
Gargoyle's Shield,Magic,6,76,81,0,0,E,0,D,0,85,44.8,75,70
Gargoyle's Shield,Magic,7,79,84,0,0,E,0,D,0,85,45.6,75,70
Gargoyle's Shield,Magic,8,82,88,0,0,E,0,D,0,85,46.4,75,70
Gargoyle's Shield,Magic,9,86,91,0,0,E,0,D,0,85,47.2,75,70
Gargoyle's Shield,Magic,10,94,100,0,0,E,0,D,0,85,48,75,70
Gargoyle's Shield,Divine,0,52,63,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,1,55,66,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,2,57,69,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,3,60,72,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,4,62,75,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,5,56,79,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,6,68,82,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,7,70,86,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,8,73,89,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,9,76,93,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Divine,10,84,102,0,0,E,0,0,D,85,40,75,70
Gargoyle's Shield,Fire,0,62,0,62,0,0,0,0,0,85,40,75,70
Gargoyle's Shield,Fire,1,64,0,64,0,0,0,0,0,85,40,76.5,70
Gargoyle's Shield,Fire,2,66,0,66,0,0,0,0,0,85,40,78,70
Gargoyle's Shield,Fire,3,69,0,69,0,0,0,0,0,85,40,79.5,70
Gargoyle's Shield,Fire,4,71,0,71,0,0,0,0,0,85,40,81,70
Gargoyle's Shield,Fire,5,74,0,74,0,0,0,0,0,85,40,82.5,70
Gargoyle's Shield,Fire,6,78,0,78,0,0,0,0,0,85,40,84,70
Gargoyle's Shield,Fire,7,83,0,83,0,0,0,0,0,85,40,85.5,70
Gargoyle's Shield,Fire,8,87,0,87,0,0,0,0,0,85,40,87,70
Gargoyle's Shield,Fire,9,91,0,91,0,0,0,0,0,85,40,88.5,70
Gargoyle's Shield,Fire,10,96,0,96,0,0,0,0,0,85,40,90,70
Gargoyle's Shield,Lightning,0,74,0,0,74,0,0,0,0,85,40,75,78.4
Gargoyle's Shield,Lightning,1,79,0,0,79,0,0,0,0,85,40,75,79.8
Gargoyle's Shield,Lightning,2,84,0,0,84,0,0,0,0,85,40,75,80.5
Gargoyle's Shield,Lightning,3,89,0,0,89,0,0,0,0,85,40,75,81.2
Gargoyle's Shield,Lightning,4,94,0,0,94,0,0,0,0,85,40,75,82.6
Gargoyle's Shield,Lightning,5,99,0,0,99,0,0,0,0,85,40,75,84
Grass Crest Shield,Standard,0,62,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,1,65,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,2,68,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,3,71,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,4,74,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,5,77,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,6,81,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,7,84,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,8,88,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,9,92,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,10,96,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,11,100,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,12,104,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,13,109,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,14,113,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Standard,15,124,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,0,96,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,1,100,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,2,104,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,3,109,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,4,113,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Crystal,5,124,0,0,0,D,0,0,0,95,42,70,50
Grass Crest Shield,Magic,0,58,62,0,0,E,0,D,0,95,42,70,50
Grass Crest Shield,Magic,1,61,65,0,0,E,0,D,0,95,42.8,70,50
Grass Crest Shield,Magic,2,64,68,0,0,E,0,D,0,95,43.7,70,50
Grass Crest Shield,Magic,3,67,71,0,0,E,0,D,0,95,44.5,70,50
Grass Crest Shield,Magic,4,70,74,0,0,E,0,D,0,95,45.4,70,50
Grass Crest Shield,Magic,5,72,77,0,0,E,0,D,0,95,46.2,70,50
Grass Crest Shield,Magic,6,76,81,0,0,E,0,D,0,95,47,70,50
Grass Crest Shield,Magic,7,79,84,0,0,E,0,D,0,95,47.9,70,50
Grass Crest Shield,Magic,8,82,88,0,0,E,0,D,0,95,48.7,70,50
Grass Crest Shield,Magic,9,86,91,0,0,E,0,D,0,95,49.6,70,50
Grass Crest Shield,Magic,10,94,100,0,0,E,0,D,0,95,50.4,70,50
Grass Crest Shield,Divine,0,52,63,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,1,55,66,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,2,57,69,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,3,60,72,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,4,62,75,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,5,65,79,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,6,68,82,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,7,70,86,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,8,73,89,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,9,76,93,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Divine,10,84,102,0,0,E,0,0,D,95,42,70,50
Grass Crest Shield,Fire,0,62,0,62,0,0,0,0,0,95,42,70,50
Grass Crest Shield,Fire,1,64,0,64,0,0,0,0,0,95,42,71.4,50
Grass Crest Shield,Fire,2,66,0,66,0,0,0,0,0,95,42,72.8,50
Grass Crest Shield,Fire,3,69,0,69,0,0,0,0,0,95,42,74.2,50
Grass Crest Shield,Fire,4,71,0,71,0,0,0,0,0,95,42,75.6,50
Grass Crest Shield,Fire,5,74,0,74,0,0,0,0,0,95,42,77,50
Grass Crest Shield,Fire,6,78,0,78,0,0,0,0,0,95,42,78.4,50
Grass Crest Shield,Fire,7,83,0,83,0,0,0,0,0,95,42,79.8,50
Grass Crest Shield,Fire,8,87,0,87,0,0,0,0,0,95,42,81.2,50
Grass Crest Shield,Fire,9,91,0,91,0,0,0,0,0,95,42,82.6,50
Grass Crest Shield,Fire,10,96,0,96,0,0,0,0,0,95,42,84,50
Grass Crest Shield,Lightning,0,74,0,0,74,0,0,0,0,95,42,70,56
Grass Crest Shield,Lightning,1,79,0,0,79,0,0,0,0,95,42,70,57
Grass Crest Shield,Lightning,2,84,0,0,84,0,0,0,0,95,42,70,57.5
Grass Crest Shield,Lightning,3,89,0,0,89,0,0,0,0,95,42,70,58
Grass Crest Shield,Lightning,4,94,0,0,94,0,0,0,0,95,42,70,59
Grass Crest Shield,Lightning,5,99,0,0,99,0,0,0,0,95,42,70,60
Heater Shield,Standard,0,60,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,1,62,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,2,66,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,3,69,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,4,72,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,5,75,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,6,78,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,7,82,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,8,85,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,9,89,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,10,93,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,11,97,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,12,101,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,13,105,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,14,109,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Standard,15,120,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,0,93,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,1,97,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,2,101,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,3,105,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,4,109,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Crystal,5,120,0,0,0,D,0,0,0,100,30,70,50
Heater Shield,Magic,0,56,61,0,0,E,0,D,0,100,30,70,50
Heater Shield,Magic,5,69,75,0,0,E,0,D,0,100,33,70,50
Heater Shield,Magic,10,90,98,0,0,E,0,D,0,100,36,70,50
Heater Shield,Divine,0,51,62,0,0,E,0,0,D,100,30,70,50
Heater Shield,Divine,5,63,77,0,0,E,0,0,D,100,30,70,50
Heater Shield,Divine,10,82,100,0,0,E,0,0,D,100,30,70,50
Heater Shield,Fire,0,60,0,60,0,0,0,0,0,100,30,70.0,50
Heater Shield,Fire,1,62,0,62,0,0,0,0,0,100,30,71.4,50
Heater Shield,Fire,2,64,0,64,0,0,0,0,0,100,30,72.8,50
Heater Shield,Fire,3,67,0,67,0,0,0,0,0,100,30,74.2,50
Heater Shield,Fire,4,69,0,69,0,0,0,0,0,100,30,75.6,50
Heater Shield,Fire,5,72,0,72,0,0,0,0,0,100,30,77.0,50
Heater Shield,Fire,6,76,0,76,0,0,0,0,0,100,30,78.4,50
Heater Shield,Fire,7,80,0,80,0,0,0,0,0,100,30,79.8,50
Heater Shield,Fire,8,84,0,84,0,0,0,0,0,100,30,81.2,50
Heater Shield,Fire,9,88,0,88,0,0,0,0,0,100,30,82.6,50
Heater Shield,Fire,10,93,0,93,0,0,0,0,0,100,30,84.0,50
Heater Shield,Lightning,0,72,0,0,72,0,0,0,0,100,30,70,56
Heater Shield,Lightning,1,76,0,0,76,0,0,0,0,100,30,70,57
Heater Shield,Lightning,2,81,0,0,81,0,0,0,0,100,30,70,57.5
Heater Shield,Lightning,3,86,0,0,86,0,0,0,0,100,30,70,58
Heater Shield,Lightning,4,91,0,0,91,0,0,0,0,100,30,70,59
Heater Shield,Lightning,5,96,0,0,96,0,0,0,0,100,30,70,60
Hollow Soldier Shield,Standard,0,66,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Standard,5,82,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Standard,10,102,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Standard,15,132,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Crystal,0,102,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Crystal,5,132,0,0,0,D,0,0,0,100,30,65,50
Hollow Soldier Shield,Magic,0,62,67,0,0,E,0,D,0,100,30,65,50
Hollow Soldier Shield,Magic,5,77,83,0,0,E,0,D,0,100,33,65,50
Hollow Soldier Shield,Magic,10,100,108,0,0,E,0,D,0,100,36,65,50
Hollow Soldier Shield,Divine,0,56,67,0,0,E,0,0,D,100,30,65,50
Hollow Soldier Shield,Divine,5,69,83,0,0,E,0,0,D,100,30,65,50
Hollow Soldier Shield,Divine,10,90,108,0,0,E,0,0,D,100,30,65,50
Hollow Soldier Shield,Fire,0,66,0,66,0,0,0,0,0,100,30,65.0,50
Hollow Soldier Shield,Fire,1,68,0,68,0,0,0,0,0,100,30,66.3,50
Hollow Soldier Shield,Fire,2,71,0,71,0,0,0,0,0,100,30,67.6,50
Hollow Soldier Shield,Fire,3,73,0,73,0,0,0,0,0,100,30,68.9,50
Hollow Soldier Shield,Fire,4,76,0,76,0,0,0,0,0,100,30,70.2,50
Hollow Soldier Shield,Fire,5,79,0,79,0,0,0,0,0,100,30,71.5,50
Hollow Soldier Shield,Fire,6,83,0,83,0,0,0,0,0,100,30,72.8,50
Hollow Soldier Shield,Fire,7,88,0,88,0,0,0,0,0,100,30,74.1,50
Hollow Soldier Shield,Fire,8,93,0,93,0,0,0,0,0,100,30,75.4,50
Hollow Soldier Shield,Fire,9,97,0,97,0,0,0,0,0,100,30,76.7,50
Hollow Soldier Shield,Fire,10,102,0,102,0,0,0,0,0,100,30,78.0,50
Hollow Soldier Shield,Lightning,0,79,0,0,79,0,0,0,0,100,30,65,56
Hollow Soldier Shield,Lightning,1,84,0,0,84,0,0,0,0,100,30,65,57
Hollow Soldier Shield,Lightning,2,89,0,0,89,0,0,0,0,100,30,65,57.5
Hollow Soldier Shield,Lightning,3,95,0,0,95,0,0,0,0,100,30,65,58
Hollow Soldier Shield,Lightning,4,100,0,0,100,0,0,0,0,100,30,65,59
Hollow Soldier Shield,Lightning,5,105,0,0,105,0,0,0,0,100,30,65,60
Iron Round Shield,Standard,0,68,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,1,71,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,2,74,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,3,78,0,0,0,D,0,0,0,100,30,72,46
Iron Round Shield,Standard,4,81,0,0,0,D,0,0,0,100,30,72,46
