weapon,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Mace,Occult,5,163,170,0,0,D,0,0,B,45,10,30,30
Mace,Fire,0,118,0,118,0,0,0,0,0,45,10,30.0,30
Mace,Fire,1,127,0,127,0,0,0,0,0,45,10,30.3,30
Mace,Fire,2,136,0,136,0,0,0,0,0,45,10,30.6,30
Mace,Fire,3,145,0,145,0,0,0,0,0,45,10,30.9,30
Mace,Fire,4,154,0,154,0,0,0,0,0,45,10,31.2,30
Mace,Fire,5,163,0,163,0,0,0,0,0,45,10,31.5,30
Mace,Fire,6,174,0,174,0,0,0,0,0,45,10,31.8,30
Mace,Fire,7,185,0,185,0,0,0,0,0,45,10,32.1,30
Mace,Fire,8,196,0,196,0,0,0,0,0,45,10,32.4,30
Mace,Fire,9,207,0,207,0,0,0,0,0,45,10,32.7,30
Mace,Fire,10,218,0,218,0,0,0,0,0,45,10,33.0,30
Mace,Chaos,0,142,0,163,0,0,0,0,0,45,10,30.0,30
Mace,Chaos,1,150,0,172,0,0,0,0,0,45,10,30.6,30
Mace,Chaos,2,158,0,182,0,0,0,0,0,45,10,31.2,30
Mace,Chaos,3,165,0,191,0,0,0,0,0,45,10,31.8,30
Mace,Chaos,4,173,0,200,0,0,0,0,0,45,10,32.4,30
Mace,Chaos,5,181,0,209,0,0,0,0,0,45,10,33.0,30
Mace,Lightning,0,163,0,0,163,0,0,0,0,45,10,30,30.0
Mace,Lightning,1,176,0,0,176,0,0,0,0,45,10,30,32.4
Mace,Lightning,2,189,0,0,189,0,0,0,0,45,10,30,34.8
Mace,Lightning,3,202,0,0,202,0,0,0,0,45,10,30,37.2
Mace,Lightning,4,214,0,0,214,0,0,0,0,45,10,30,39.6
Mace,Lightning,5,227,0,0,227,0,0,0,0,45,10,30,42.0
Morning Star,Morning Star,0,83,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,1,91,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,2,99,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,3,107,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,4,116,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,5,124,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Morning Star,6,132,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,7,141,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,8,149,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,9,157,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,10,166,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,11,174,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,12,182,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,13,190,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,14,199,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Morning Star,15,207,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,0,142,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,1,152,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,2,161,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,3,171,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,4,180,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Raw Morning Star,5,190,0,0,0,C,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,0,182,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,1,190,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,2,199,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,3,207,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,4,215,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Crystal Morning Star,5,224,0,0,0,B,0,0,0,45,10,30,30
Morning Star,Magic Morning Star,0,93,100,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,1,99,107,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,2,105,113,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,3,111,120,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,4,117,127,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,5,124,134,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,6,130,140,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,7,136,147,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,8,142,154,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,9,148,160,0,0,D,0,C,0,45,10,30,30
Morning Star,Magic Morning Star,10,155,167,0,0,D,0,C,0,45,10,30,30
Morning Star,Enchanted Morning Star,0,124,132,0,0,E,0,C,0,45,10,30,30
Morning Star,Enchanted Morning Star,1,128,135,0,0,E,0,C,0,45,10,30,30
Morning Star,Enchanted Morning Star,2,133,139,0,0,E,0,C,0,45,10,30,30
Morning Star,Enchanted Morning Star,3,138,143,0,0,E,0,B,0,45,10,30,30
Morning Star,Enchanted Morning Star,4,143,147,0,0,E,0,B,0,45,10,30,30
Morning Star,Enchanted Morning Star,5,148,153,0,0,E,0,B,0,45,10,30,30
Morning Star,Divine Morning Star,0,84,102,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,1,89,108,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,2,95,115,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,3,100,122,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,4,106,129,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,5,112,136,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,6,117,142,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,7,123,149,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,8,128,156,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,9,134,163,0,0,D,0,0,C,45,10,30,30
Morning Star,Divine Morning Star,10,140,170,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,0,114,124,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,1,120,130,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,2,127,136,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,3,134,142,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,4,141,148,0,0,D,0,0,C,45,10,30,30
Morning Star,Occult Morning Star,5,148,155,0,0,D,0,0,C,45,10,30,30
Morning Star,Fire Morning Star,0,107,0,107,0,0,0,0,0,45,10,30.0,30
Morning Star,Fire Morning Star,1,116,0,116,0,0,0,0,0,45,10,30.3,30
Morning Star,Fire Morning Star,2,124,0,124,0,0,0,0,0,45,10,30.6,30
Morning Star,Fire Morning Star,3,132,0,132,0,0,0,0,0,45,10,30.9,30
Morning Star,Fire Morning Star,4,141,0,141,0,0,0,0,0,45,10,31.2,30
Morning Star,Fire Morning Star,5,149,0,149,0,0,0,0,0,45,10,31.5,30
Morning Star,Fire Morning Star,6,159,0,159,0,0,0,0,0,45,10,31.8,30
Morning Star,Fire Morning Star,7,169,0,169,0,0,0,0,0,45,10,32.1,30
Morning Star,Fire Morning Star,8,179,0,179,0,0,0,0,0,45,10,32.4,30
Morning Star,Fire Morning Star,9,189,0,189,0,0,0,0,0,45,10,32.7,30
Morning Star,Fire Morning Star,10,199,0,199,0,0,0,0,0,45,10,33.0,30
Morning Star,Chaos Morning Star,0,146,0,166,0,0,0,0,0,45,10,30.0,30
Morning Star,Chaos Morning Star,1,153,0,174,0,0,0,0,0,45,10,30.6,30
Morning Star,Chaos Morning Star,2,160,0,182,0,0,0,0,0,45,10,31.2,30
Morning Star,Chaos Morning Star,3,167,0,190,0,0,0,0,0,45,10,31.8,30
Morning Star,Chaos Morning Star,4,175,0,199,0,0,0,0,0,45,10,32.4,30
Morning Star,Chaos Morning Star,5,182,0,207,0,0,0,0,0,45,10,33.0,30
Morning Star,Lightning Morning Star,0,131,0,0,149,0,0,0,0,45,10,30,30.0
Morning Star,Lightning Morning Star,1,138,0,0,157,0,0,0,0,45,10,30,32.4
Morning Star,Lightning Morning Star,2,146,0,0,166,0,0,0,0,45,10,30,34.8
Morning Star,Lightning Morning Star,3,153,0,0,174,0,0,0,0,45,10,30,37.2
Morning Star,Lightning Morning Star,4,160,0,0,182,0,0,0,0,45,10,30,39.6
Morning Star,Lightning Morning Star,5,167,0,0,190,0,0,0,0,45,10,30,42.0
Pickaxe,Standard,0,89,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,1,97,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,2,106,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,3,115,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,4,124,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,5,133,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,6,142,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,7,151,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,8,160,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,9,169,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,10,178,0,0,0,B,0,0,0,45,10,30,30
Pickaxe,Standard,11,186,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Standard,12,195,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Standard,13,204,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Standard,14,213,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Standard,15,222,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Raw,0,153,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Raw,1,163,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Raw,2,173,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Raw,3,183,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Raw,4,193,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Raw,5,204,0,0,0,C,0,0,0,45,10,30,30
Pickaxe,Crystal,0,195,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Crystal,1,204,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Crystal,2,213,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Crystal,3,222,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Crystal,4,231,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Crystal,5,240,0,0,0,A,0,0,0,45,10,30,30
Pickaxe,Magic,0,100,108,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,1,107,115,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,2,113,122,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,3,120,129,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,4,127,136,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,5,134,144,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,6,140,151,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,7,147,158,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,8,154,165,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,9,160,172,0,0,D,0,C,0,45,10,30,30
Pickaxe,Magic,10,167,180,0,0,D,0,C,0,45,10,30,30
Pickaxe,Enchanted,0,134,142,0,0,E,0,C,0,45,10,30,30
Pickaxe,Enchanted,1,139,146,0,0,E,0,C,0,45,10,30,30
Pickaxe,Enchanted,2,144,150,0,0,E,0,B,0,45,10,30,30
Pickaxe,Enchanted,3,150,154,0,0,E,0,B,0,45,10,30,30
Pickaxe,Enchanted,4,155,159,0,0,D,0,A,0,45,10,30,30
Pickaxe,Enchanted,5,160,164,0,0,D,0,A,0,45,10,30,30
Pickaxe,Divine,0,90,109,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,1,96,116,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,2,102,124,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,3,108,131,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,4,114,138,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,5,120,146,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,6,125,153,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,7,132,160,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,8,138,167,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,9,144,175,0,0,D,0,0,C,45,10,30,30
Pickaxe,Divine,10,150,182,0,0,D,0,0,C,45,10,30,30
Pickaxe,Occult,0,122,134,0,0,D,0,0,B,45,10,30,30
Pickaxe,Occult,1,129,140,0,0,D,0,0,B,45,10,30,30
Pickaxe,Occult,2,136,147,0,0,D,0,0,B,45,10,30,30
Pickaxe,Occult,3,143,154,0,0,D,0,0,B,45,10,30,30
Pickaxe,Occult,4,151,160,0,0,D,0,0,B,45,10,30,30
Pickaxe,Occult,5,158,167,0,0,D,0,0,B,45,10,30,30
Pickaxe,Fire,0,115,0,115,0,0,0,0,0,45,10,30.0,30
Pickaxe,Fire,1,124,0,124,0,0,0,0,0,45,10,30.3,30
Pickaxe,Fire,2,133,0,133,0,0,0,0,0,45,10,30.6,30
Pickaxe,Fire,3,142,0,142,0,0,0,0,0,45,10,30.9,30
Pickaxe,Fire,4,151,0,151,0,0,0,0,0,45,10,31.2,30
Pickaxe,Fire,5,160,0,160,0,0,0,0,0,45,10,31.5,30
Pickaxe,Fire,6,170,0,170,0,0,0,0,0,45,10,31.8,30
Pickaxe,Fire,7,181,0,181,0,0,0,0,0,45,10,32.1,30
Pickaxe,Fire,8,192,0,192,0,0,0,0,0,45,10,32.4,30
Pickaxe,Fire,9,202,0,202,0,0,0,0,0,45,10,32.7,30
Pickaxe,Fire,10,213,0,213,0,0,0,0,0,45,10,33.0,30
Pickaxe,Chaos,0,138,0,160,0,0,0,0,0,45,10,30.0,30
Pickaxe,Chaos,1,146,0,169,0,0,0,0,0,45,10,30.6,30
Pickaxe,Chaos,2,154,0,178,0,0,0,0,0,45,10,31.2,30
Pickaxe,Chaos,3,161,0,186,0,0,0,0,0,45,10,31.8,30
Pickaxe,Chaos,4,169,0,195,0,0,0,0,0,45,10,32.4,30
Pickaxe,Chaos,5,177,0,204,0,0,0,0,0,45,10,33.0,30
Pickaxe,Lightning,0,160,0,0,160,0,0,0,0,45,10,30,30.0
Pickaxe,Lightning,1,172,0,0,172,0,0,0,0,45,10,30,32.4
Pickaxe,Lightning,2,185,0,0,185,0,0,0,0,45,10,30,34.8
Pickaxe,Lightning,3,197,0,0,197,0,0,0,0,45,10,30,37.2
Pickaxe,Lightning,4,210,0,0,210,0,0,0,0,45,10,30,39.6
Pickaxe,Lightning,5,222,0,0,222,0,0,0,0,45,10,30,42.0
Reinforced Club,Standard,0,97,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,1,106,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,2,116,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,3,126,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,4,135,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,5,145,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Standard,6,155,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,7,164,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,8,174,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,9,184,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,10,194,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,11,203,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,12,213,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,13,223,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,14,232,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Standard,15,242,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Raw,0,168,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Raw,1,179,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Raw,2,190,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Raw,3,201,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Raw,4,212,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Raw,5,224,0,0,0,C,0,0,0,45,10,30,30
Reinforced Club,Crystal,0,213,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Crystal,1,223,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Crystal,2,232,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Crystal,3,242,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Crystal,4,252,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Crystal,5,261,0,0,0,B,0,0,0,45,10,30,30
Reinforced Club,Magic,0,109,118,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,1,116,126,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,2,124,134,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,3,131,142,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,4,138,150,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,5,146,158,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,6,153,165,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,7,160,173,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,8,167,181,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,9,175,189,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Magic,10,182,197,0,0,D,0,C,0,45,10,30,30
Reinforced Club,Enchanted,0,146,156,0,0,E,0,C,0,45,10,30,30
Reinforced Club,Enchanted,1,151,160,0,0,E,0,C,0,45,10,30,30
Reinforced Club,Enchanted,2,157,165,0,0,E,0,C,0,45,10,30,30
Reinforced Club,Enchanted,3,163,170,0,0,E,0,B,0,45,10,30,30
Reinforced Club,Enchanted,4,169,174,0,0,E,0,B,0,45,10,30,30
Reinforced Club,Enchanted,5,175,180,0,0,E,0,B,0,45,10,30,30
Reinforced Club,Divine,0,97,120,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,1,104,138,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,2,110,136,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,3,117,144,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,4,123,152,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,5,130,160,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,6,136,168,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,7,143,176,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,8,149,184,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,9,156,192,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Divine,10,162,200,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,0,134,146,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,1,142,153,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,2,150,160,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,3,158,167,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,4,166,175,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Occult,5,174,182,0,0,D,0,0,C,45,10,30,30
Reinforced Club,Fire,0,126,0,126,0,0,0,0,0,45,10,30.0,30
Reinforced Club,Fire,1,135,0,135,0,0,0,0,0,45,10,30.3,30
Reinforced Club,Fire,2,145,0,145,0,0,0,0,0,45,10,30.6,30
Reinforced Club,Fire,3,155,0,155,0,0,0,0,0,45,10,30.9,30
Reinforced Club,Fire,4,164,0,164,0,0,0,0,0,45,10,31.2,30
Reinforced Club,Fire,5,174,0,174,0,0,0,0,0,45,10,31.5,30
Reinforced Club,Fire,6,186,0,186,0,0,0,0,0,45,10,31.8,30
Reinforced Club,Fire,7,197,0,197,0,0,0,0,0,45,10,32.1,30
Reinforced Club,Fire,8,209,0,209,0,0,0,0,0,45,10,32.4,30
Reinforced Club,Fire,9,221,0,221,0,0,0,0,0,45,10,32.7,30
Reinforced Club,Fire,10,232,0,232,0,0,0,0,0,45,10,33.0,30
Reinforced Club,Chaos,0,153,0,174,0,0,0,0,0,45,10,30.0,30
Reinforced Club,Chaos,1,161,0,184,0,0,0,0,0,45,10,30.6,30
Reinforced Club,Chaos,2,170,0,194,0,0,0,0,0,45,10,31.2,30
Reinforced Club,Chaos,3,178,0,203,0,0,0,0,0,45,10,31.8,30
Reinforced Club,Chaos,4,187,0,213,0,0,0,0,0,45,10,32.4,30
Reinforced Club,Chaos,5,195,0,223,0,0,0,0,0,45,10,33.0,30
Reinforced Club,Lightning,0,174,0,0,174,0,0,0,0,45,10,30,30.0
Reinforced Club,Lightning,1,188,0,0,188,0,0,0,0,45,10,30,32.4
Reinforced Club,Lightning,2,201,0,0,201,0,0,0,0,45,10,30,34.8
Reinforced Club,Lightning,3,215,0,0,215,0,0,0,0,45,10,30,37.2
Reinforced Club,Lightning,4,228,0,0,228,0,0,0,0,45,10,30,39.6
Reinforced Club,Lightning,5,242,0,0,242,0,0,0,0,45,10,30,42.0
Warpick,Standard,0,91,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,1,100,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,2,109,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,3,118,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,4,127,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,5,136,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,6,145,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,7,154,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,8,163,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,9,172,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,10,182,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,11,191,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,12,200,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,13,209,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,14,218,0,0,0,C,D,0,0,45,10,30,30
Warpick,Standard,15,227,0,0,0,C,D,0,0,45,10,30,30
Warpick,Raw,0,157,0,0,0,D,D,0,0,45,10,30,30
Warpick,Raw,1,168,0,0,0,D,D,0,0,45,10,30,30
Warpick,Raw,2,178,0,0,0,D,D,0,0,45,10,30,30
Warpick,Raw,3,189,0,0,0,D,D,0,0,45,10,30,30
Warpick,Raw,4,199,0,0,0,D,D,0,0,45,10,30,30
Warpick,Raw,5,210,0,0,0,D,D,0,0,45,10,30,30
Warpick,Crystal,0,200,0,0,0,C,D,0,0,45,10,30,30
Warpick,Crystal,1,209,0,0,0,C,D,0,0,45,10,30,30
Warpick,Crystal,2,218,0,0,0,C,D,0,0,45,10,30,30
Warpick,Crystal,3,227,0,0,0,C,D,0,0,45,10,30,30
Warpick,Crystal,4,236,0,0,0,C,D,0,0,45,10,30,30
Warpick,Crystal,5,245,0,0,0,C,D,0,0,45,10,30,30
Warpick,Magic,0,102,111,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,1,108,118,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,2,115,125,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,3,122,133,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,4,129,140,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,5,136,148,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,6,142,155,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,7,149,162,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,8,156,170,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,9,163,177,0,0,E,E,C,0,45,10,30,30
Warpick,Magic,10,170,185,0,0,E,E,C,0,45,10,30,30
Warpick,Enchanted,0,136,146,0,0,E,E,C,0,45,10,30,30
Warpick,Enchanted,1,141,150,0,0,E,E,C,0,45,10,30,30
Warpick,Enchanted,2,146,154,0,0,E,E,B,0,45,10,30,30
Warpick,Enchanted,3,152,159,0,0,E,E,B,0,45,10,30,30
Warpick,Enchanted,4,157,163,0,0,E,E,A,0,45,10,30,30
Warpick,Enchanted,5,163,169,0,0,E,E,A,0,45,10,30,30
Warpick,Divine,0,91,112,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,1,97,120,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,2,103,127,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,3,109,135,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,4,115,142,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,5,122,150,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,6,128,157,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,7,134,165,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,8,140,172,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,9,146,180,0,0,D,E,0,C,45,10,30,30
Warpick,Divine,10,152,187,0,0,D,E,0,C,45,10,30,30
Warpick,Occult,0,126,136,0,0,D,E,0,B,45,10,30,30
Warpick,Occult,1,133,142,0,0,D,E,0,B,45,10,30,30
Warpick,Occult,2,141,149,0,0,D,E,0,B,45,10,30,30
Warpick,Occult,3,148,156,0,0,D,E,0,B,45,10,30,30
Warpick,Occult,4,156,163,0,0,D,E,0,B,45,10,30,30
Warpick,Occult,5,163,170,0,0,D,E,0,B,45,10,30,30
Warpick,Fire,0,118,0,118,0,0,0,0,0,45,10,30.0,30
Warpick,Fire,1,127,0,127,0,0,0,0,0,45,10,30.3,30
Warpick,Fire,2,136,0,136,0,0,0,0,0,45,10,30.6,30
Warpick,Fire,3,145,0,145,0,0,0,0,0,45,10,30.9,30
Warpick,Fire,4,154,0,154,0,0,0,0,0,45,10,31.2,30
Warpick,Fire,5,163,0,163,0,0,0,0,0,45,10,31.5,30
Warpick,Fire,6,174,0,174,0,0,0,0,0,45,10,31.8,30
Warpick,Fire,7,185,0,185,0,0,0,0,0,45,10,32.1,30
Warpick,Fire,8,196,0,196,0,0,0,0,0,45,10,32.4,30
Warpick,Fire,9,207,0,207,0,0,0,0,0,45,10,32.7,30
Warpick,Fire,10,218,0,218,0,0,0,0,0,45,10,33.0,30
Warpick,Chaos,0,136,0,158,0,0,0,0,0,45,10,30.0,30
Warpick,Chaos,1,150,0,172,0,0,0,0,0,45,10,30.6,30
Warpick,Chaos,2,158,0,180,0,0,0,0,0,45,10,31.2,30
Warpick,Chaos,3,165,0,191,0,0,0,0,0,45,10,31.8,30
Warpick,Chaos,4,173,0,200,0,0,0,0,0,45,10,32.4,30
Warpick,Chaos,5,181,0,209,0,0,0,0,0,45,10,33.0,30
Warpick,Lightning,0,163,0,0,163,0,0,0,0,45,10,30,30.0
Warpick,Lightning,1,176,0,0,176,0,0,0,0,45,10,30,32.4
Warpick,Lightning,2,189,0,0,189,0,0,0,0,45,10,30,34.8
Warpick,Lightning,3,202,0,0,202,0,0,0,0,45,10,30,37.2
Warpick,Lightning,4,214,0,0,214,0,0,0,0,45,10,30,39.6
